dataset,case_id,backend_key,backend,llm_model,force_field,calculator_backend,force_field_model,force_field_size,variant,full_energy_eV,variant_energy_eV,delta_variant_minus_full_eV,within_0.01eV_of_full
cmu20,11,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.38130950928,-2.41847229004,-0.0371627807617,FALSE
cmu20,11,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.38130950928,-2.41847229004,-0.0371627807617,FALSE
cmu20,11,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.38130950928,-2.41847229004,-0.0371627807617,FALSE
cmu20,11,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.38130950928,-2.41847229004,-0.0371627807617,FALSE
cmu20,11,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.41847229004,-2.41847229004,0,TRUE
cmu20,11,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.41847229004,-2.41847229004,0,TRUE
cmu20,11,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.41847229004,-2.41847229004,0,TRUE
cmu20,11,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.41847229004,-2.41847229004,0,TRUE
cmu20,11,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.38859558105,-2.41847229004,-0.0298767089844,FALSE
cmu20,11,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.38859558105,-2.41847229004,-0.0298767089844,FALSE
cmu20,11,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.38859558105,-2.41847229004,-0.0298767089844,FALSE
cmu20,11,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.38859558105,-2.38130950928,0.00728607177734,TRUE
cmu20,11,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.41847229004,-2.41847229004,0,TRUE
cmu20,11,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.41847229004,-2.41847229004,0,TRUE
cmu20,11,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.41847229004,-2.41847229004,0,TRUE
cmu20,11,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.41847229004,-2.38859558105,0.0298767089844,FALSE
cmu20,12,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.08132171631,-2.08132171631,0,TRUE
cmu20,12,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.08132171631,-2.35136413574,-0.270042419434,FALSE
cmu20,12,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.08132171631,-2.35136413574,-0.270042419434,FALSE
cmu20,12,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.08132171631,-2.08132171631,0,TRUE
cmu20,12,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.35136413574,-2.35136413574,0,TRUE
cmu20,12,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.35136413574,-2.35136413574,0,TRUE
cmu20,12,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.35136413574,-2.35136413574,0,TRUE
cmu20,12,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.35136413574,-2.08132171631,0.270042419434,FALSE
cmu20,12,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.35136413574,-2.35136413574,0,TRUE
cmu20,12,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.35136413574,-2.35136413574,0,TRUE
cmu20,12,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.35136413574,-2.35136413574,0,TRUE
cmu20,12,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.35136413574,-1.60701942444,0.744344711304,FALSE
cmu20,12,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.35136413574,-2.35136413574,0,TRUE
cmu20,12,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.35136413574,-2.35136413574,0,TRUE
cmu20,12,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.35136413574,-2.35136413574,0,TRUE
cmu20,12,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.35136413574,-2.08088111877,0.270483016968,FALSE
cmu20,13,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.82514190674,-2.82514190674,0,TRUE
cmu20,13,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.82514190674,-2.82514190674,0,TRUE
cmu20,13,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.82514190674,-2.82514190674,0,TRUE
cmu20,13,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.82514190674,-2.80786895752,0.0172729492188,FALSE
cmu20,13,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.82514190674,-2.82514190674,0,TRUE
cmu20,13,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.82514190674,-2.82514190674,0,TRUE
cmu20,13,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.82514190674,-2.83015441895,-0.00501251220703,TRUE
cmu20,13,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.82514190674,-2.82514190674,0,TRUE
cmu20,13,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.82514190674,-2.82514190674,0,TRUE
cmu20,13,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.82514190674,-2.82514190674,0,TRUE
cmu20,13,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.82514190674,-2.82514190674,0,TRUE
cmu20,13,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.82514190674,-2.37643623352,0.448705673218,FALSE
cmu20,13,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.82514190674,-2.82514190674,0,TRUE
cmu20,13,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.82514190674,-2.82514190674,0,TRUE
cmu20,13,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.82514190674,-2.82514190674,0,TRUE
cmu20,13,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.82514190674,-2.37644386292,0.448698043823,FALSE
cmu20,14,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.59114074707,-3.4312286377,0.159912109375,FALSE
cmu20,14,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.59114074707,-3.59114074707,0,TRUE
cmu20,14,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.59114074707,-3.59114074707,0,TRUE
cmu20,14,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.59114074707,-3.4312286377,0.159912109375,FALSE
cmu20,14,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.57964324951,-3.59114074707,-0.0114974975586,FALSE
cmu20,14,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.57964324951,-3.59114074707,-0.0114974975586,FALSE
cmu20,14,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.57964324951,-3.59114074707,-0.0114974975586,FALSE
cmu20,14,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.57964324951,-3.45333099365,0.126312255859,FALSE
cmu20,14,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.61663246155,-3.61663246155,0,TRUE
cmu20,14,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.61663246155,-3.61663246155,0,TRUE
cmu20,14,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.61663246155,-3.61663246155,0,TRUE
cmu20,14,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.61663246155,-3.61663246155,0,TRUE
cmu20,14,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.61663246155,-3.61663246155,0,TRUE
cmu20,14,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.61663246155,-3.61663246155,0,TRUE
cmu20,14,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.61663246155,-3.61663246155,0,TRUE
cmu20,14,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.61663246155,-3.24508094788,0.371551513672,FALSE
cmu20,15,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.25770950317,-2.96350860596,0.294200897217,FALSE
cmu20,15,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.25770950317,-3.38510894775,-0.12739944458,FALSE
cmu20,15,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.25770950317,-3.25770950317,0,TRUE
cmu20,15,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.25770950317,-2.96369171143,0.294017791748,FALSE
cmu20,15,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.2576789856,-3.25770950317,-3.0517578125e-05,TRUE
cmu20,15,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.2576789856,-3.2576789856,0,TRUE
cmu20,15,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.2576789856,-3.25770950317,-3.0517578125e-05,TRUE
cmu20,15,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.2576789856,-2.76747512817,0.490203857422,FALSE
cmu20,15,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.25770950317,-3.25770950317,0,TRUE
cmu20,15,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.25770950317,-2.96356964111,0.294139862061,FALSE
cmu20,15,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.25770950317,-3.2576789856,3.0517578125e-05,TRUE
cmu20,15,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.25770950317,-2.88865280151,0.36905670166,FALSE
cmu20,15,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.25770950317,-3.25770950317,0,TRUE
cmu20,15,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.25770950317,-3.25770950317,0,TRUE
cmu20,15,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.25770950317,-3.25770950317,0,TRUE
cmu20,15,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.25770950317,-2.58724594116,0.670463562012,FALSE
cmu20,16,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-4.27205276489,-4.66291046143,-0.390857696533,FALSE
cmu20,16,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-4.27205276489,-4.66291046143,-0.390857696533,FALSE
cmu20,16,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-4.27205276489,-4.66291046143,-0.390857696533,FALSE
cmu20,16,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-4.27205276489,-4.66291046143,-0.390857696533,FALSE
cmu20,16,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-4.66291046143,-4.27205276489,0.390857696533,FALSE
cmu20,16,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-4.66291046143,-4.66291046143,0,TRUE
cmu20,16,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-4.66291046143,-4.66291046143,0,TRUE
cmu20,16,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-4.66291046143,-4.66291046143,0,TRUE
cmu20,16,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-4.66291046143,-4.66291046143,0,TRUE
cmu20,16,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-4.66291046143,-4.66291046143,0,TRUE
cmu20,16,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-4.66291046143,-4.66291046143,0,TRUE
cmu20,16,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-4.66291046143,-4.53757858276,0.125331878662,FALSE
cmu20,16,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-4.66291046143,-4.66291046143,0,TRUE
cmu20,16,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-4.66291046143,-4.66291046143,0,TRUE
cmu20,16,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-4.66291046143,-4.66291046143,0,TRUE
cmu20,16,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-4.66291046143,-4.55186080933,0.1110496521,FALSE
cmu20,17,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.24101638794,-3.24098587036,3.0517578125e-05,TRUE
cmu20,17,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.24101638794,-3.24098587036,3.0517578125e-05,TRUE
cmu20,17,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.24101638794,-3.24098587036,3.0517578125e-05,TRUE
cmu20,17,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.24101638794,-2.69247436523,0.548542022705,FALSE
cmu20,17,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.24098587036,-3.24098587036,0,TRUE
cmu20,17,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.24098587036,-3.24098587036,0,TRUE
cmu20,17,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.24098587036,-3.24098587036,0,TRUE
cmu20,17,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.24098587036,-2.69247436523,0.548511505127,FALSE
cmu20,17,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.22221755981,-3.06436157227,0.157855987549,FALSE
cmu20,17,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.22221755981,-3.06433105469,0.157886505127,FALSE
cmu20,17,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.22221755981,-3.06436157227,0.157855987549,FALSE
cmu20,17,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.22221755981,-2.77321624756,0.449001312256,FALSE
cmu20,17,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.86557006836,-3.1456489563,-0.280078887939,FALSE
cmu20,17,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.86557006836,-3.06436157227,-0.198791503906,FALSE
cmu20,17,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.86557006836,-3.06436157227,-0.198791503906,FALSE
cmu20,17,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.86557006836,-3.06642150879,-0.20085144043,FALSE
cmu20,18,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.72401428223,-3.21478652954,-0.490772247314,FALSE
cmu20,18,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.72401428223,-3.21478652954,-0.490772247314,FALSE
cmu20,18,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.72401428223,-3.21478652954,-0.490772247314,FALSE
cmu20,18,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.72401428223,-2.5189666748,0.205047607422,FALSE
cmu20,18,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.72401428223,-3.21478652954,-0.490772247314,FALSE
cmu20,18,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.72401428223,-2.83752822876,-0.113513946533,FALSE
cmu20,18,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.72401428223,-3.21478652954,-0.490772247314,FALSE
cmu20,18,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.72401428223,-2.5189666748,0.205047607422,FALSE
cmu20,18,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.77879333496,-2.77876281738,3.0517578125e-05,TRUE
cmu20,18,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.77879333496,-3.12913513184,-0.350341796875,FALSE
cmu20,18,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.77879333496,-3.12913513184,-0.350341796875,FALSE
cmu20,18,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.77879333496,-2.41801452637,0.360778808594,FALSE
cmu20,18,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.12913513184,-2.77876281738,0.350372314453,FALSE
cmu20,18,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.12913513184,-3.12913513184,0,TRUE
cmu20,18,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.12913513184,-3.12913513184,0,TRUE
cmu20,18,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.12913513184,-2.41798400879,0.711151123047,FALSE
cmu20,19,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-4.01252746582,-4.09958267212,-0.0870552062988,FALSE
cmu20,19,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-4.01252746582,-4.14880752563,-0.136280059814,FALSE
cmu20,19,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-4.01252746582,-4.01252746582,0,TRUE
cmu20,19,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-4.01252746582,-4.01252746582,0,TRUE
cmu20,19,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-4.01252746582,-4.14880752563,-0.136280059814,FALSE
cmu20,19,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-4.01252746582,-4.14880752563,-0.136280059814,FALSE
cmu20,19,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-4.01252746582,-4.01252746582,0,TRUE
cmu20,19,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-4.01252746582,-4.01252746582,0,TRUE
cmu20,19,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.8413848877,-3.8413848877,0,TRUE
cmu20,19,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.8413848877,-4.042137146,-0.200752258301,FALSE
cmu20,19,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.8413848877,-3.59391784668,0.247467041016,FALSE
cmu20,19,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.8413848877,-3.13274383545,0.708641052246,FALSE
cmu20,19,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-4.04470062256,-3.59391784668,0.450782775879,FALSE
cmu20,19,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-4.04470062256,-3.59394836426,0.450752258301,FALSE
cmu20,19,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-4.04470062256,-4.02721405029,0.0174865722656,FALSE
cmu20,19,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-4.04470062256,-3.59391784668,0.450782775879,FALSE
cmu20,20,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-11.6522789001,-11.6528282166,-0.00054931640625,TRUE
cmu20,20,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-11.6522789001,-11.6495323181,0.00274658203125,TRUE
cmu20,20,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-11.6522789001,-11.6522789001,0,TRUE
cmu20,20,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-11.6522789001,-11.6522789001,0,TRUE
cmu20,20,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-11.6527061462,-11.6522789001,0.00042724609375,TRUE
cmu20,20,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-11.6527061462,-11.6522789001,0.00042724609375,TRUE
cmu20,20,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-11.6527061462,-11.6522789001,0.00042724609375,TRUE
cmu20,20,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-11.6527061462,-11.6522789001,0.00042724609375,TRUE
